Transaction,Project No,Branch,Manager,Type,Cost,Document type
5-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
5-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,294,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,392,TS
12-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
19-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
19-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
19-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
19-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
19-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
19-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
19-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
19-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
26-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
26-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
26-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
26-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
26-Sep-12,P1227,2020,BMORRISSEY,PY,294,TS
26-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
26-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
26-Sep-12,P1227,2020,BMORRISSEY,PY,147,TS
26-Sep-12,P1227,2020,BMORRISSEY,PY,784,TS
3-Oct-12,P1227,2020,BMORRISSEY,PY,784,TS
3-Oct-12,P1227,2020,BMORRISSEY,PY,784,TS
7-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
7-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
7-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
14-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
14-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
14-Nov-12,P1227,2020,BMORRISSEY,PY,294,TS
14-Nov-12,P1227,2020,BMORRISSEY,PY,392,TS
14-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
14-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
14-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
14-Nov-12,P1227,2020,BMORRISSEY,PY,392,TS
14-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
21-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
21-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
21-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
21-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
21-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
21-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
21-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
28-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
28-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
28-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
28-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
28-Nov-12,P1227,2020,BMORRISSEY,PY,784,TS
5-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
5-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
5-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,294,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,980,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,784,TS
12-Dec-12,P1227,2020,BMORRISSEY,PY,147,TS
19-Dec-12,P1227,2020,BMORRISSEY,PY,392,TS
9-Jan-13,P1227,2020,BMORRISSEY,PY,392,TS
9-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
9-Jan-13,P1227,2020,BMORRISSEY,PY,147,TS
16-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
16-Jan-13,P1227,2020,BMORRISSEY,PY,294,TS
16-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
16-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
16-Jan-13,P1227,2020,BMORRISSEY,PY,294,TS
16-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,294,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,686,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,686,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,294,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,588,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,294,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,294,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,294,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
23-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,294,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,686,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,686,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,686,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,588,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,784,TS
30-Jan-13,P1227,2020,BMORRISSEY,PY,294,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,147,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,294,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,392,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,392,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,294,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,294,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,294,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,294,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,294,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,588,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
13-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,294,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,588,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,147,TS
20-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
27-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
27-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
27-Feb-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,490,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,441,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,784,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,588,TS
6-Mar-13,P1227,2020,BMORRISSEY,PY,147,TS
13-Mar-13,P1227,2020,BMORRISSEY,PY,784,TS
27-Mar-13,P1227,2020,BMORRISSEY,PY,294,TS
9-Mar-12,P1227,2020,BMORRISSEY,PP,43.77,PO
9-Mar-12,P1227,2020,BMORRISSEY,PP,3750.53,PO
9-Mar-12,P1227,2020,BMORRISSEY,PP,152.21,PO
16-Mar-12,P1227,2020,BMORRISSEY,CI,43.77,CV
19-Mar-12,P1227,2020,BMORRISSEY,PP,794.16,PO
19-Mar-12,P1227,2020,BMORRISSEY,PP,96.22,PO
22-Mar-12,P1227,2020,BMORRISSEY,CI,17.08,CV
22-Mar-12,P1227,2020,BMORRISSEY,CI,363.64,CV
22-Mar-12,P1227,2020,BMORRISSEY,CI,32.63,CV
22-Mar-12,P1227,2020,BMORRISSEY,PP,302.51,PO
22-Mar-12,P1227,2020,BMORRISSEY,PP,74.58,PO
22-Mar-12,P1227,2020,BMORRISSEY,PP,8.09,PO
22-Mar-12,P1227,2020,BMORRISSEY,PP,390.3,PO
23-Mar-12,P1227,2020,BMORRISSEY,PP,500,PO
23-Mar-12,P1227,2020,BMORRISSEY,PP,261.34,PO
23-Mar-12,P1227,2020,BMORRISSEY,PP,19.78,PO
27-Mar-12,P1227,2020,BMORRISSEY,PP,7.56,PO
27-Mar-12,P1227,2020,BMORRISSEY,PP,416.67,PO
27-Mar-12,P1227,2020,BMORRISSEY,PP,7.92,PO
27-Mar-12,P1227,2020,BMORRISSEY,PP,74.56,PO
27-Mar-12,P1227,2020,BMORRISSEY,PP,234.26,PO
27-Mar-12,P1227,2020,BMORRISSEY,CI,91.58,CV
27-Mar-12,P1227,2020,BMORRISSEY,CI,101.59,CV
12-Apr-12,P1227,2020,BMORRISSEY,PP,1149.73,PO
12-Apr-12,P1227,2020,BMORRISSEY,PP,209.66,PO
12-Apr-12,P1227,2020,BMORRISSEY,PP,327.02,PO
12-Apr-12,P1227,2020,BMORRISSEY,PP,209.18,PO
16-Apr-12,P1227,2020,BMORRISSEY,CI,8.14,CV
16-Apr-12,P1227,2020,BMORRISSEY,CI,21.62,CV
16-Apr-12,P1227,2020,BMORRISSEY,CI,24.77,CV
17-Apr-12,P1227,2020,BMORRISSEY,PP,569.41,PO
30-Apr-12,P1227,2020,BMORRISSEY,CC,-87.55,CV
3-May-12,P1227,2020,BMORRISSEY,PP,13.68,PO
3-May-12,P1227,2020,BMORRISSEY,PP,18.83,PO
3-May-12,P1227,2020,BMORRISSEY,PP,1100,PO
3-May-12,P1227,2020,BMORRISSEY,PP,-174.64,PO
4-May-12,P1227,2020,BMORRISSEY,CI,200,CV
7-May-12,P1227,2020,BMORRISSEY,PP,141.38,PO
14-May-12,P1227,2020,BMORRISSEY,PP,239.7,PO
17-May-12,P1227,2020,BMORRISSEY,PP,89.62,PO
17-May-12,P1227,2020,BMORRISSEY,PP,128.29,PO
17-May-12,P1227,2020,BMORRISSEY,PP,41.5,PO
17-May-12,P1227,2020,BMORRISSEY,PP,69.35,PO
1-Jun-12,P1227,2020,BMORRISSEY,PP,889.93,PO
1-Jun-12,P1227,2020,BMORRISSEY,PP,15,PO
20-Jun-12,P1227,2020,BMORRISSEY,PP,1530.8,PO
22-Jun-12,P1227,2020,BMORRISSEY,PP,2107.43,PO
22-Jun-12,P1227,2020,BMORRISSEY,PP,278.6,PO
22-Jun-12,P1227,2020,BMORRISSEY,PP,636,PO
22-Jun-12,P1227,2020,BMORRISSEY,PP,49.5,PO
22-Jun-12,P1227,2020,BMORRISSEY,PP,42.56,PO
26-Jun-12,P1227,2020,BMORRISSEY,PP,1280.46,PO
26-Jun-12,P1227,2020,BMORRISSEY,PP,630.4,PO
3-Jul-12,P1227,2020,BMORRISSEY,PP,700,PO
3-Jul-12,P1227,2020,BMORRISSEY,PP,48,PO
3-Jul-12,P1227,2020,BMORRISSEY,PP,572.4,PO
3-Jul-12,P1227,2020,BMORRISSEY,PP,31.92,PO
17-Jul-12,P1227,2020,BMORRISSEY,CI,77.24,CV
17-Jul-12,P1227,2020,BMORRISSEY,PP,654.65,PO
18-Jul-12,P1227,2020,BMORRISSEY,PP,1283.52,PO
18-Jul-12,P1227,2020,BMORRISSEY,PP,263.65,PO
23-Jul-12,P1227,2020,BMORRISSEY,PP,1072.07,PO
26-Jul-12,P1227,2020,BMORRISSEY,PP,290.45,PO
30-Jul-12,P1227,2020,BMORRISSEY,PP,12.2,PO
30-Jul-12,P1227,2020,BMORRISSEY,PP,2090.3,PO
2-Aug-12,P1227,2020,BMORRISSEY,PP,6.97,PO
2-Aug-12,P1227,2020,BMORRISSEY,PP,588.33,PO
2-Aug-12,P1227,2020,BMORRISSEY,PP,367.79,PO
9-Aug-12,P1227,2020,BMORRISSEY,PP,666.4,PO
10-Aug-12,P1227,2020,BMORRISSEY,PP,230.2,PO
20-Aug-12,P1227,2020,BMORRISSEY,PP,724.96,PO
20-Aug-12,P1227,2020,BMORRISSEY,PP,336.73,PO
21-Aug-12,P1227,2020,BMORRISSEY,PP,289.62,PO
21-Aug-12,P1227,2020,BMORRISSEY,PP,307,PO
30-Aug-12,P1227,2020,BMORRISSEY,PP,148.62,PO
30-Aug-12,P1227,2020,BMORRISSEY,PP,307,PO
30-Aug-12,P1227,2020,BMORRISSEY,PP,307,PO
30-Aug-12,P1227,2020,BMORRISSEY,PP,370.18,PO
31-Aug-12,P1227,2020,BMORRISSEY,PP,48.58,PO
31-Aug-12,P1227,2020,BMORRISSEY,PP,250.61,PO
31-Aug-12,P1227,2020,BMORRISSEY,PP,642.61,PO
31-Aug-12,P1227,2020,BMORRISSEY,PP,544.89,PO
26-Sep-12,P1227,2020,BMORRISSEY,PP,46.28,PO
28-Sep-12,P1227,2020,BMORRISSEY,PP,195.8,PO
1-Nov-12,P1227,2020,BMORRISSEY,CI,746.14,CV
2-Nov-12,P1227,2020,BMORRISSEY,PP,1236.1,PO
2-Nov-12,P1227,2020,BMORRISSEY,PP,549.3,PO
2-Nov-12,P1227,2020,BMORRISSEY,PP,-549.3,PO
15-Nov-12,P1227,2020,BMORRISSEY,PP,274.65,PO
15-Nov-12,P1227,2020,BMORRISSEY,PP,1521.35,PO
15-Nov-12,P1227,2020,BMORRISSEY,PP,923.2,PO
21-Nov-12,P1227,2020,BMORRISSEY,PP,1066.11,PO
21-Nov-12,P1227,2020,BMORRISSEY,PP,1887.6,PO
6-Dec-12,P1227,2020,BMORRISSEY,PP,598.92,PO
11-Dec-12,P1227,2020,BMORRISSEY,CI,143.58,CV
12-Dec-12,P1227,2020,BMORRISSEY,PP,182.34,PO
17-Dec-12,P1227,2020,BMORRISSEY,CI,22.05,CV
17-Dec-12,P1227,2020,BMORRISSEY,CI,6.82,CV
15-Jan-13,P1227,2020,BMORRISSEY,PP,288.66,PO
15-Jan-13,P1227,2020,BMORRISSEY,PP,1460.79,PO
21-Jan-13,P1227,2020,BMORRISSEY,CC,-150.3,CV
22-Jan-13,P1227,2020,BMORRISSEY,PP,1085.16,PO
24-Jan-13,P1227,2020,BMORRISSEY,PP,763.08,PO
24-Jan-13,P1227,2020,BMORRISSEY,PP,401.38,PO
24-Jan-13,P1227,2020,BMORRISSEY,PP,84,PO
24-Jan-13,P1227,2020,BMORRISSEY,PP,160.32,PO
31-Jan-13,P1227,2020,BMORRISSEY,PP,150.65,PO
1-Feb-13,P1227,2020,BMORRISSEY,PP,11.58,PO
6-Feb-13,P1227,2020,BMORRISSEY,PP,84.09,PO
6-Feb-13,P1227,2020,BMORRISSEY,PP,626.87,PO
8-Feb-13,P1227,2020,BMORRISSEY,PP,819.14,PO
11-Feb-13,P1227,2020,BMORRISSEY,PP,201.3,PO
13-Feb-13,P1227,2020,BMORRISSEY,PP,223.86,PO
18-Feb-13,P1227,2020,BMORRISSEY,PP,478.48,PO
18-Feb-13,P1227,2020,BMORRISSEY,PP,478.48,PO
21-Feb-13,P1227,2020,BMORRISSEY,PP,231,PO
25-Feb-13,P1227,2020,BMORRISSEY,PP,247.05,PO
4-Mar-13,P1227,2020,BMORRISSEY,PP,128.01,PO
9-Mar-13,P1227,2020,BMORRISSEY,PP,163.46,PO
25-Mar-13,P1227,2020,BMORRISSEY,CI,272.73,CV
25-Mar-13,P1227,2020,BMORRISSEY,CI,7.11,CV
28-Mar-13,P1227,2020,BMORRISSEY,CI,90,CV
31-Oct-12,P1227,2020,BMORRISSEY,CI,9539.4,PO
20-Mar-12,P1258,2080,BMORRISSEY,IN,-733.44,SO
26-Apr-12,P1258,2080,BMORRISSEY,IN,-2444.8,SO
19-Jul-12,P1258,2080,BMORRISSEY,IN,-2444.8,SO
17-Aug-12,P1258,2080,BMORRISSEY,IN,-488.96,SO
15-Oct-12,P1258,2080,BMORRISSEY,IN,-1760,SO
22-Aug-12,P1258,2080,BMORRISSEY,PY,196,TS
22-Aug-12,P1258,2080,BMORRISSEY,PY,294,TS
19-Sep-12,P1258,2080,BMORRISSEY,PY,294,TS
19-Sep-12,P1258,2080,BMORRISSEY,PY,294,TS
25-Apr-12,P1258,2080,BMORRISSEY,PY,254.8,TS
25-Apr-12,P1258,2080,BMORRISSEY,PY,294,TS
25-Apr-12,P1258,2080,BMORRISSEY,PY,78.4,TS
13-Jun-12,P1258,2080,BMORRISSEY,PY,744.8,TS
13-Jun-12,P1258,2080,BMORRISSEY,PY,294,TS
13-Jun-12,P1258,2080,BMORRISSEY,PY,78.4,TS
13-Jun-12,P1258,2080,BMORRISSEY,PY,254.8,TS
13-Jun-12,P1258,2080,BMORRISSEY,PY,294,TS
13-Jun-12,P1258,2080,BMORRISSEY,PY,78.4,TS
27-Jun-12,P1258,2080,BMORRISSEY,PY,392,TS
27-Jun-12,P1258,2080,BMORRISSEY,PY,294,TS
27-Jun-12,P1258,2080,BMORRISSEY,PY,784,TS
27-Jun-12,P1258,2080,BMORRISSEY,PY,294,TS
18-Jul-12,P1258,2080,BMORRISSEY,PY,784,TS
18-Jul-12,P1258,2080,BMORRISSEY,PY,294,TS
25-Jul-12,P1258,2080,BMORRISSEY,PY,294,TS
25-Jul-12,P1258,2080,BMORRISSEY,PY,294,TS
22-Aug-12,P1258,2080,BMORRISSEY,PY,588,TS
19-Sep-12,P1258,2080,BMORRISSEY,PY,490,TS
3-Oct-12,P1258,2080,BMORRISSEY,PY,490,TS
3-Oct-12,P1258,2080,BMORRISSEY,PY,450.8,TS
3-Oct-12,P1258,2080,BMORRISSEY,PY,294,TS
3-Oct-12,P1258,2080,BMORRISSEY,PY,78.4,TS
26-Jun-12,P1258,2080,BMORRISSEY,PP,30.72,PO
26-Jun-12,P1258,2080,BMORRISSEY,PP,56.5,PO
26-Jun-12,P1258,2080,BMORRISSEY,PP,377.6,PO
17-Aug-12,P1258,2080,BMORRISSEY,PP,291.83,PO
17-Aug-12,P1258,2080,BMORRISSEY,PP,13.08,PO
17-Sep-12,P1257,2020,BMORRISSEY,IN,-90000,SO
31-Oct-12,P1257,2020,BMORRISSEY,IN,-30000,SO
17-Jan-13,P1257,2020,BMORRISSEY,IN,-22500,SO
18-Mar-13,P1257,2020,BMORRISSEY,IN,-7500,SO
17-May-12,P1257,2020,BMORRISSEY,CI,15.73,CV
17-Jul-12,P1257,2020,BMORRISSEY,CI,157.09,CV
17-Jul-12,P1257,2020,BMORRISSEY,CI,33.82,CV
23-Jul-12,P1257,2020,BMORRISSEY,CI,106.45,CV
28-Aug-12,P1257,2020,BMORRISSEY,CI,72.27,CV
28-Aug-12,P1257,2020,BMORRISSEY,CI,210,CV
17-Sep-12,P1257,2020,BMORRISSEY,CI,70,CV
17-Sep-12,P1257,2020,BMORRISSEY,CI,87.27,CV
29-Oct-12,P1257,2020,BMORRISSEY,CI,152.73,CV
8-Nov-12,P1257,2020,BMORRISSEY,CI,255.27,CV
27-Nov-12,P1257,2020,BMORRISSEY,CI,296.36,CV
11-Dec-12,P1257,2020,BMORRISSEY,CI,43.64,CV
17-Dec-12,P1257,2020,BMORRISSEY,CI,100.27,CV
27-Feb-13,P1257,2020,BMORRISSEY,CI,190.31,CV
13-Mar-13,P1257,2020,BMORRISSEY,CI,210,CV
13-Mar-13,P1257,2020,BMORRISSEY,CI,54.55,CV
13-Mar-13,P1257,2020,BMORRISSEY,CI,24,CV
27-Feb-13,P1257,2020,BMORRISSEY,PY,196,TS
13-Mar-13,P1257,2020,BMORRISSEY,PY,784,TS
13-Mar-13,P1257,2020,BMORRISSEY,PY,294,TS
13-Mar-13,P1257,2020,BMORRISSEY,PY,392,TS
13-Mar-13,P1257,2020,BMORRISSEY,PY,784,TS
14-Jun-12,P1257,2020,BMORRISSEY,PP,865.16,PO
14-Jun-12,P1257,2020,BMORRISSEY,PP,24.19,PO
23-Jul-12,P1257,2020,BMORRISSEY,PP,523.12,PO
14-Mar-12,P1257,2020,BMORRISSEY,PY,392,TS
2-May-12,P1257,2020,BMORRISSEY,PY,147,TS
2-May-12,P1257,2020,BMORRISSEY,PY,1568,TS
9-May-12,P1257,2020,BMORRISSEY,PY,784,TS
9-May-12,P1257,2020,BMORRISSEY,PY,784,TS
9-May-12,P1257,2020,BMORRISSEY,PY,784,TS
16-May-12,P1257,2020,BMORRISSEY,PY,784,TS
16-May-12,P1257,2020,BMORRISSEY,PY,147,TS
16-May-12,P1257,2020,BMORRISSEY,PY,784,TS
16-May-12,P1257,2020,BMORRISSEY,PY,784,TS
16-May-12,P1257,2020,BMORRISSEY,PY,294,TS
16-May-12,P1257,2020,BMORRISSEY,PY,1176,TS
23-May-12,P1257,2020,BMORRISSEY,PY,784,TS
23-May-12,P1257,2020,BMORRISSEY,PY,784,TS
23-May-12,P1257,2020,BMORRISSEY,PY,784,TS
23-May-12,P1257,2020,BMORRISSEY,PY,196,TS
30-May-12,P1257,2020,BMORRISSEY,PY,784,TS
30-May-12,P1257,2020,BMORRISSEY,PY,784,TS
30-May-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,294,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
6-Jun-12,P1257,2020,BMORRISSEY,PY,147,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,147,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,147,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,147,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
13-Jun-12,P1257,2020,BMORRISSEY,PY,147,TS
20-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
20-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
20-Jun-12,P1257,2020,BMORRISSEY,PY,147,TS
20-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
20-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
20-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
20-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
27-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
27-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
27-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
27-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
27-Jun-12,P1257,2020,BMORRISSEY,PY,490,TS
27-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
27-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
27-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
27-Jun-12,P1257,2020,BMORRISSEY,PY,784,TS
4-Jul-12,P1257,2020,BMORRISSEY,PY,784,TS
4-Jul-12,P1257,2020,BMORRISSEY,PY,784,TS
4-Jul-12,P1257,2020,BMORRISSEY,PY,392,TS
4-Jul-12,P1257,2020,BMORRISSEY,PY,784,TS
4-Jul-12,P1257,2020,BMORRISSEY,PY,784,TS
4-Jul-12,P1257,2020,BMORRISSEY,PY,784,TS
4-Jul-12,P1257,2020,BMORRISSEY,PY,784,TS
